000000000000 | 1
000000000001 | 0.027777777777777776
000000000010 | 0.05555555555555555
000000000011 | 0.0030864197530864196
000000000100 | 0.08333333333333333
000000000101 | 0.004629629629629629
000000000110 | 0.009259259259259259
000000000111 | 0.0007716049382716049
000000001000 | 0.1111111111111111
000000001001 | 0.006172839506172839
000000001010 | 0.012345679012345678
000000001011 | 0.0010288065843621398
000000001100 | 0.018518518518518517
000000001101 | 0.0015432098765432098
000000001110 | 0.0030864197530864196
000000001111 | 0.0003429355281207133
000000010000 | 0.1388888888888889
000000010001 | 0.007716049382716049
000000010010 | 0.015432098765432098
000000010011 | 0.0012860082304526747
000000010100 | 0.023148148148148147
000000010101 | 0.001929012345679012
000000010110 | 0.003858024691358024
000000010111 | 0.00042866941015089156
000000011000 | 0.030864197530864196
000000011001 | 0.0025720164609053494
000000011010 | 0.005144032921810699
000000011011 | 0.000571559213534522
000000011100 | 0.007716049382716048
000000011101 | 0.0008573388203017831
000000011110 | 0.0017146776406035662
000000011111 | 0.00023814967230605084
000000100000 | 0.16666666666666666
000000100001 | 0.009259259259259259
000000100010 | 0.018518518518518517
000000100011 | 0.0015432098765432098
000000100100 | 0.027777777777777776
000000100101 | 0.0023148148148148147
000000100110 | 0.004629629629629629
000000100111 | 0.0005144032921810699
000000101000 | 0.037037037037037035
000000101001 | 0.0030864197530864196
000000101010 | 0.006172839506172839
000000101011 | 0.0006858710562414266
000000101100 | 0.009259259259259259
000000101101 | 0.0010288065843621398
000000101110 | 0.0020576131687242796
000000101111 | 0.00028577960676726106
000000110000 | 0.046296296296296294
000000110001 | 0.003858024691358024
000000110010 | 0.007716049382716048
000000110011 | 0.0008573388203017831
000000110100 | 0.011574074074074073
000000110101 | 0.0012860082304526747
000000110110 | 0.0025720164609053494
000000110111 | 0.00035722450845907623
000000111000 | 0.015432098765432096
000000111001 | 0.0017146776406035662
000000111010 | 0.0034293552812071325
000000111011 | 0.0004762993446121017
000000111100 | 0.005144032921810699
000000111101 | 0.0007144490169181525
000000111110 | 0.001428898033836305
000000111111 | 0.0002381496723060508
000001000000 | 0.1388888888888889
000001000001 | 0.007716049382716049
000001000010 | 0.015432098765432098
000001000011 | 0.0012860082304526747
000001000100 | 0.023148148148148147
000001000101 | 0.001929012345679012
000001000110 | 0.003858024691358024
000001000111 | 0.00042866941015089156
000001001000 | 0.030864197530864196
000001001001 | 0.0025720164609053494
000001001010 | 0.005144032921810699
000001001011 | 0.000571559213534522
000001001100 | 0.007716049382716048
000001001101 | 0.0008573388203017831
000001001110 | 0.0017146776406035662
000001001111 | 0.00023814967230605084
000001010000 | 0.03858024691358025
000001010001 | 0.0032150205761316874
000001010010 | 0.006430041152263375
000001010011 | 0.0007144490169181527
000001010100 | 0.009645061728395063
000001010101 | 0.0010716735253772291
000001010110 | 0.0021433470507544582
000001010111 | 0.0002976870903825636
000001011000 | 0.01286008230452675
000001011001 | 0.0014288980338363053
000001011010 | 0.0028577960676726107
000001011011 | 0.00039691612051008475
000001011100 | 0.0042866941015089165
000001011101 | 0.0005953741807651272
000001011110 | 0.0011907483615302545
000001011111 | 0.00019845806025504237
000001100000 | 0.046296296296296294
000001100001 | 0.003858024691358024
000001100010 | 0.007716049382716048
000001100011 | 0.0008573388203017831
000001100100 | 0.011574074074074073
000001100101 | 0.0012860082304526747
000001100110 | 0.0025720164609053494
000001100111 | 0.00035722450845907623
000001101000 | 0.015432098765432096
000001101001 | 0.0017146776406035662
000001101010 | 0.0034293552812071325
000001101011 | 0.0004762993446121017
000001101100 | 0.005144032921810699
000001101101 | 0.0007144490169181525
000001101110 | 0.001428898033836305
000001101111 | 0.0002381496723060508
000001110000 | 0.019290123456790126
000001110001 | 0.0021433470507544582
000001110010 | 0.0042866941015089165
000001110011 | 0.0005953741807651272
000001110100 | 0.006430041152263375
000001110101 | 0.0008930612711476908
000001110110 | 0.0017861225422953816
000001110111 | 0.00029768709038256356
000001111000 | 0.008573388203017833
000001111001 | 0.0011907483615302545
000001111010 | 0.002381496723060509
000001111011 | 0.00039691612051008475
000001111100 | 0.003572245084590763
000001111101 | 0.0005953741807651271
000001111110 | 0.0011907483615302542
000001111111 | 0.00023153440363088277
000010000000 | 0.1111111111111111
000010000001 | 0.006172839506172839
000010000010 | 0.012345679012345678
000010000011 | 0.0010288065843621398
000010000100 | 0.018518518518518517
000010000101 | 0.0015432098765432098
000010000110 | 0.0030864197530864196
000010000111 | 0.0003429355281207133
000010001000 | 0.024691358024691357
000010001001 | 0.0020576131687242796
000010001010 | 0.004115226337448559
000010001011 | 0.00045724737082761767
000010001100 | 0.006172839506172839
000010001101 | 0.0006858710562414266
000010001110 | 0.0013717421124828531
000010001111 | 0.0001905197378448407
000010010000 | 0.030864197530864196
000010010001 | 0.0025720164609053494
000010010010 | 0.005144032921810699
000010010011 | 0.000571559213534522
000010010100 | 0.007716049382716048
000010010101 | 0.0008573388203017831
000010010110 | 0.0017146776406035662
000010010111 | 0.00023814967230605084
000010011000 | 0.010288065843621397
000010011001 | 0.001143118427069044
000010011010 | 0.002286236854138088
000010011011 | 0.0003175328964080677
000010011100 | 0.0034293552812071325
000010011101 | 0.0004762993446121017
000010011110 | 0.0009525986892242033
000010011111 | 0.0001587664482040339
000010100000 | 0.06481481481481481
000010100001 | 0.0038580246913580245
000010100010 | 0.009259259259259259
000010100011 | 0.000814471879286694
